period|acct|code|mkt|pos|cash|feature_max_mkt|feature_prev_1_max_mkt|feature_prev_2_max_mkt|cash_mov|cash_mov_roll_3|feature_cash_sig_3
2021-09|68078657|LPL|615263.66|615263.66|0.0|635342.88|635342.88|635342.88|0.0|0.0|0.0
2021-10|68078657|LPL|645812.65|645812.65|0.0|645812.65|635342.88|635342.88|0.0|0.0|0.0
2021-01|68297915|AFC|1327.38452|1327.38452|0.0|1327.38452|||0.0|0.0|0.0
2021-02|68297915|AFC|1361.32461|1361.32461|0.0|1361.32461|1327.38452|1327.38452|0.0|0.0|0.0
2021-03|68297915|AFC|1410.10688|1410.10688|0.0|1410.10688|1361.32461|1361.32461|0.0|0.0|0.0
2021-04|68297915|AFC|1463.2002|1463.2002|0.0|1463.2002|1410.10688|1410.10688|0.0|0.0|0.0
2021-05|68297915|AFC|1508.0702|1508.0702|0.0|1508.0702|1463.2002|1463.2002|0.0|0.0|0.0
2021-06|68297915|AFC|1532.97795|1532.97795|0.0|1532.97795|1508.0702|1508.0702|0.0|0.0|0.0
2021-07|68297915|AFC|1571.29698|1571.29698|0.0|1571.29698|1532.97795|1532.97795|0.0|0.0|0.0
2021-08|68297915|AFC|1610.85204|1610.85204|0.0|1610.85204|1571.29698|1571.29698|0.0|0.0|0.0
2021-09|68297915|AFC|1601.685|1601.685|0.0|1610.85204|1610.85204|1610.85204|0.0|0.0|0.0
2021-10|68297915|AFC|1665.30048|1665.30048|0.0|1665.30048|1610.85204|1610.85204|0.0|0.0|0.0
2021-01|68436801|LPL|320300.12005|320300.12005|0.0|320300.12005|||0.0|0.0|0.0
2021-02|68436801|LPL|326872.47736|326872.47736|0.0|326872.47736|320300.12005|320300.12005|0.0|0.0|0.0
2021-03|68436801|LPL|333347.99987|333133.78987|214.21000000002093|333347.99987|326872.47736|326872.47736|0.0|0.0|0.0
2021-04|68436801|LPL|346501.54034|346481.41034|20.130000000004657|346501.54034|333347.99987|333347.99987|0.0|0.0|0.0
2021-05|68436801|LPL|349670.78615|349670.78615|0.0|349670.78615|346501.54034|346501.54034|0.0|0.0|0.0
2021-06|68436801|LPL|357575.88783|357575.88783|0.0|357575.88783|349670.78615|349670.78615|0.0|0.0|0.0
2021-07|68436801|LPL|362220.58799|362200.34799|20.24000000004889|362220.58799|357575.88783|357575.88783|0.0|0.0|0.0
2021-08|68436801|LPL|370180.39054|370180.39054|0.0|370180.39054|362220.58799|362220.58799|0.0|0.0|0.0
2021-09|68436801|LPL|355076.17985|354807.11985|269.0599999999977|370180.39054|370180.39054|370180.39054|0.0|0.0|0.0
2021-10|68436801|LPL|370674.30411|370653.19411|21.11000000004424|370674.30411|370180.39054|370180.39054|0.0|0.0|0.0
2021-01|68449933|LPL|85717.64|85717.64|0.0|85717.64|||0.0|0.0|0.0
2021-02|68449933|LPL|85632.59|85632.59|0.0|85717.64|85717.64|85717.64|0.0|0.0|0.0
2021-03|68449933|LPL|93353.02|93353.02|0.0|93353.02|85717.64|85717.64|0.0|0.0|0.0
2021-04|68449933|LPL|95679.15|95679.15|0.0|95679.15|93353.02|93353.02|0.0|0.0|0.0
2021-05|68449933|LPL|96541.15|96541.15|0.0|96541.15|95679.15|95679.15|0.0|0.0|0.0
2021-06|68449933|LPL|96458.56|96458.56|0.0|96541.15|96541.15|96541.15|0.0|0.0|0.0
2021-07|68449933|LPL|96961.46|96961.46|0.0|96961.46|96541.15|96541.15|0.0|0.0|0.0
2021-08|68449933|LPL|95840.6|95840.6|0.0|96961.46|96961.46|96961.46|0.0|0.0|0.0
2021-09|68449933|LPL|91810.47|91810.47|0.0|96961.46|96961.46|96961.46|0.0|0.0|0.0
2021-10|68449933|LPL|90315.37|90315.37|0.0|95840.6|96961.46|96961.46|0.0|0.0|0.0
2021-01|68614411|BCA|425.89365|425.89365|0.0|425.89365|||0.0|0.0|0.0
2021-02|68614411|BCA|462.84705|462.84705|0.0|462.84705|425.89365|425.89365|0.0|0.0|0.0
2021-03|68614411|BCA|502.04196|502.04196|0.0|502.04196|462.84705|462.84705|0.0|0.0|0.0
2021-04|68614411|BCA|550.13364|550.13364|0.0|550.13364|502.04196|502.04196|0.0|0.0|0.0
2021-05|68614411|BCA|585.20988|585.20988|0.0|585.20988|550.13364|550.13364|0.0|0.0|0.0
2021-06|68614411|BCA|622.26734|622.26734|0.0|622.26734|585.20988|585.20988|0.0|0.0|0.0
2021-07|68614411|BCA|659.53504|659.53504|0.0|659.53504|622.26734|622.26734|0.0|0.0|0.0
2021-08|68614411|BCA|700.56701|700.56701|0.0|700.56701|659.53504|659.53504|0.0|0.0|0.0
2021-09|68614411|BCA|704.04131|704.04131|0.0|704.04131|700.56701|700.56701|0.0|0.0|0.0
2021-10|68614411|BCA|764.39442|764.39442|0.0|764.39442|704.04131|704.04131|0.0|0.0|0.0
2021-01|68649500|LPL|234640.87|234640.87|0.0|234640.87|||0.0|0.0|0.0
2021-02|68649500|LPL|240933.81|240933.81|0.0|240933.81|234640.87|234640.87|0.0|0.0|0.0
2021-03|68649500|LPL|246617.58|246206.54|411.0399999999791|246617.58|240933.81|240933.81|0.0|0.0|0.0
2021-04|68649500|LPL|254279.86|254279.86|0.0|254279.86|246617.58|246617.58|0.0|0.0|0.0
2021-05|68649500|LPL|256523.32|256523.32|0.0|256523.32|254279.86|254279.86|0.0|0.0|0.0
2021-06|68649500|LPL|260126.41|260126.41|0.0|260126.41|256523.32|256523.32|0.0|0.0|0.0
2021-07|68649500|LPL|259734.36|259734.36|0.0|260126.41|260126.41|260126.41|0.0|0.0|0.0
2021-08|68649500|LPL|265101.83|265101.83|0.0|265101.83|260126.41|260126.41|0.0|0.0|0.0
2021-09|68649500|LPL|254869.33|254377.83|491.5|265101.83|265101.83|265101.83|0.0|0.0|0.0
2021-10|68649500|LPL|265604.85|265604.85|0.0|265604.85|265101.83|265101.83|0.0|0.0|0.0
2021-06|68823721|LPL|1921.98|1921.98|0.0|1921.98|||0.0|0.0|0.0
2021-07|68823721|LPL|2859.69|2859.69|0.0|2859.69|1921.98|1921.98|0.0|0.0|0.0
2021-08|68823721|LPL|3846.93|3846.93|0.0|3846.93|2859.69|2859.69|0.0|0.0|0.0
2021-09|68823721|LPL|3749.55|3749.55|0.0|3846.93|3846.93|3846.93|0.0|0.0|0.0
2021-10|68823721|LPL|3844.84|3844.84|0.0|3846.93|3846.93|3846.93|0.0|0.0|0.0
2021-01|69063062|FRK|7970.47902|7970.479020000001|-9.094947017729282e-13|7970.47902|||0.0|0.0|0.0
2021-02|69063062|FRK|8082.2248|8082.2248|0.0|8082.2248|7970.47902|7970.47902|0.0|0.0|0.0
2021-03|69063062|FRK|8013.04898|8013.04898|0.0|8082.2248|8082.2248|8082.2248|0.0|0.0|0.0
2021-04|69063062|FRK|8320.29626|8320.29626|0.0|8320.29626|8082.2248|8082.2248|0.0|0.0|0.0
2021-05|69063062|FRK|15555.41739|15555.41739|0.0|15555.41739|8320.29626|8320.29626|0.0|0.0|0.0
2021-06|69063062|FRK|15855.06243|15855.06243|0.0|15855.06243|15555.41739|15555.41739|0.0|0.0|0.0
2021-07|69063062|FRK|15957.26404|15957.26404|0.0|15957.26404|15855.06243|15855.06243|0.0|0.0|0.0
2021-08|69063062|FRK|16129.56955|16129.56955|0.0|16129.56955|15957.26404|15957.26404|0.0|0.0|0.0
2021-09|69063062|FRK|15509.55287|15509.55287|0.0|16129.56955|16129.56955|16129.56955|0.0|0.0|0.0
2021-10|69063062|FRK|15990.49358|15990.49358|0.0|16129.56955|16129.56955|16129.56955|0.0|0.0|0.0
2021-01|69380747|BCA|14417.3007|14417.3007|0.0|14417.3007|||0.0|0.0|0.0
2021-02|69380747|BCA|14587.97544|14587.97544|0.0|14587.97544|14417.3007|14417.3007|0.0|0.0|0.0
2021-03|69380747|BCA|14781.87225|14781.87225|0.0|14781.87225|14587.97544|14587.97544|0.0|0.0|0.0
2021-04|69380747|BCA|15244.9472|15244.9472|0.0|15244.9472|14781.87225|14781.87225|0.0|0.0|0.0
2021-05|69380747|BCA|15440.76411|15440.76411|0.0|15440.76411|15244.9472|15244.9472|0.0|0.0|0.0
2021-06|69380747|BCA|15704.72032|15704.72032|0.0|15704.72032|15440.76411|15440.76411|0.0|0.0|0.0
2021-07|69380747|BCA|15969.69365|15969.69365|0.0|15969.69365|15704.72032|15704.72032|0.0|0.0|0.0
2021-08|69380747|BCA|16189.90156|16189.90156|0.0|16189.90156|15969.69365|15969.69365|0.0|0.0|0.0
2021-09|69380747|BCA|15894.7866|15894.7866|0.0|16189.90156|16189.90156|16189.90156|0.0|0.0|0.0
2021-10|69380747|BCA|16346.19888|16346.19888|0.0|16346.19888|16189.90156|16189.90156|0.0|0.0|0.0
2021-01|69415494|LPL|114068.5816|114045.9316|22.65000000000873|114068.5816|||0.0|0.0|0.0
2021-02|69415494|LPL|113462.79739|113462.79739|0.0|114068.5816|114068.5816|114068.5816|0.0|0.0|0.0
2021-03|69415494|LPL|114570.96787|114552.28787|18.67999999999301|114570.96787|114068.5816|114068.5816|0.0|0.0|0.0
2021-04|69415494|LPL|112099.03833|112099.03833|0.0|114570.96787|114570.96787|114570.96787|0.0|0.0|0.0
2021-05|69415494|LPL|113362.6971|113362.6971|0.0|114570.96787|114570.96787|114570.96787|0.0|0.0|0.0
2021-06|69415494|LPL|114485.80889|114351.18889|134.61999999999534|114485.80889|114570.96787|114570.96787|0.0|0.0|0.0
2021-07|69415494|LPL|115137.00719|115137.00719|0.0|115137.00719|114485.80889|114485.80889|0.0|0.0|0.0
2021-08|69415494|LPL|116935.09074|116935.09074|0.0|116935.09074|115137.00719|115137.00719|0.0|0.0|0.0
2021-09|69415494|LPL|113340.77359|113216.98359|123.7899999999936|116935.09074|116935.09074|116935.09074|0.0|0.0|0.0
2021-10|69415494|LPL|112700.85336|112700.85336|0.0|116935.09074|116935.09074|116935.09074|0.0|0.0|0.0
2021-01|69567551|LPL|264261.00416|264261.00416|0.0|264261.00416|||0.0|0.0|0.0
2021-02|69567551|LPL|271758.38638|271758.38638|0.0|271758.38638|264261.00416|264261.00416|0.0|0.0|0.0
2021-03|69567551|LPL|275989.18323|275989.18323|0.0|275989.18323|271758.38638|271758.38638|0.0|0.0|0.0
2021-04|69567551|LPL|285367.92375|285367.92375|0.0|285367.92375|275989.18323|275989.18323|0.0|0.0|0.0
2021-05|69567551|LPL|288402.92113|288402.92113|0.0|288402.92113|285367.92375|285367.92375|0.0|0.0|0.0
2021-06|69567551|LPL|292670.09506|292670.09506|0.0|292670.09506|288402.92113|288402.92113|0.0|0.0|0.0
2021-07|69567551|LPL|293854.38657|293854.38657|0.0|293854.38657|292670.09506|292670.09506|0.0|0.0|0.0
2021-08|69567551|LPL|298732.42749|298732.42749|0.0|298732.42749|293854.38657|293854.38657|0.0|0.0|0.0
2021-09|69567551|LPL|288914.78864|288914.78864|0.0|298732.42749|298732.42749|298732.42749|0.0|0.0|0.0
2021-10|69567551|LPL|297215.05722|297215.05722|0.0|298732.42749|298732.42749|298732.42749|0.0|0.0|0.0
2021-01|69645616|LPL|178152.86256|178152.86256|0.0|178152.86256|||0.0|0.0|0.0
2021-02|69645616|LPL|181075.85133|181075.85133|0.0|181075.85133|178152.86256|178152.86256|0.0|0.0|0.0
2021-03|69645616|LPL|159016.40999|159016.40999|0.0|181075.85133|181075.85133|181075.85133|0.0|0.0|0.0
2021-04|69645616|LPL|163888.50227|163888.50227|0.0|181075.85133|181075.85133|181075.85133|0.0|0.0|0.0
2021-05|69645616|LPL|165576.94549|165576.94549|0.0|165576.94549|181075.85133|181075.85133|0.0|0.0|0.0
2021-06|69645616|LPL|167009.42665|167009.42665|0.0|167009.42665|165576.94549|165576.94549|0.0|0.0|0.0
2021-07|69645616|LPL|167547.18054|167547.18054|0.0|167547.18054|167009.42665|167009.42665|0.0|0.0|0.0
2021-08|69645616|LPL|170630.52838|170630.52838|0.0|170630.52838|167547.18054|167547.18054|0.0|0.0|0.0
2021-09|69645616|LPL|166032.45938|166032.45938|0.0|170630.52838|170630.52838|170630.52838|0.0|0.0|0.0
2021-10|69645616|LPL|172191.2495|172191.2495|0.0|172191.2495|170630.52838|170630.52838|0.0|0.0|0.0
2021-01|69738997|AMR|2233.19772|2233.19772|0.0|2233.19772|||0.0|0.0|0.0
2021-02|69738997|AMR|2385.7605|2385.7605|0.0|2385.7605|2233.19772|2233.19772|0.0|0.0|0.0
2021-03|69738997|AMR|2510.31753|2510.31753|0.0|2510.31753|2385.7605|2385.7605|0.0|0.0|0.0
2021-04|69738997|AMR|2734.67828|2734.67828|0.0|2734.67828|2510.31753|2510.31753|0.0|0.0|0.0
2021-05|69738997|AMR|2834.82336|2834.82336|0.0|2834.82336|2734.67828|2734.67828|0.0|0.0|0.0
2021-06|69738997|AMR|3000.6704|3000.6704|0.0|3000.6704|2834.82336|2834.82336|0.0|0.0|0.0
2021-07|69738997|AMR|3126.48624|3126.48624|0.0|3126.48624|3000.6704|3000.6704|0.0|0.0|0.0
2021-08|69738997|AMR|3324.95801|3324.95801|0.0|3324.95801|3126.48624|3126.48624|0.0|0.0|0.0
2021-09|69738997|AMR|3284.751|3284.751|0.0|3324.95801|3324.95801|3324.95801|0.0|0.0|0.0
2021-10|69738997|AMR|3603.18894|3603.18894|0.0|3603.18894|3324.95801|3324.95801|0.0|0.0|0.0
2021-01|69767972|CFS|238.50548|238.50548|0.0|238.50548|||0.0|0.0|0.0
2021-02|69767972|CFS|480.24176|480.24176|0.0|480.24176|238.50548|238.50548|0.0|0.0|0.0
2021-03|69767972|CFS|731.1015|731.1015|0.0|731.1015|480.24176|480.24176|0.0|0.0|0.0
2021-04|69767972|CFS|995.88|995.88|0.0|995.88|731.1015|731.1015|0.0|0.0|0.0
2021-05|69767972|CFS|1248.0104|1248.0104|0.0|1248.0104|995.88|995.88|0.0|0.0|0.0
2021-06|69767972|CFS|1497.00468|1497.00468|0.0|1497.00468|1248.0104|1248.0104|0.0|0.0|0.0
2021-07|69767972|CFS|1753.27488|1753.27488|0.0|1753.27488|1497.00468|1497.00468|0.0|0.0|0.0
2021-08|69767972|CFS|2028.92082|2028.92082|0.0|2028.92082|1753.27488|1753.27488|0.0|0.0|0.0
2021-09|69767972|CFS|2195.15112|2195.15112|0.0|2195.15112|2028.92082|2028.92082|0.0|0.0|0.0
2021-10|69767972|CFS|2516.87296|2516.87296|0.0|2516.87296|2195.15112|2195.15112|0.0|0.0|0.0
2021-01|69830530|FRK|14115.58762|14115.587619999998|1.8189894035458565e-12|14115.58762|||0.0|0.0|0.0
2021-02|69830530|FRK|14355.40967|14355.40967|0.0|14355.40967|14115.58762|14115.58762|0.0|0.0|0.0
2021-03|69830530|FRK|14769.23248|14769.23248|0.0|14769.23248|14355.40967|14355.40967|0.0|0.0|0.0
2021-04|69830530|FRK|14992.50123|14992.501230000002|-1.8189894035458565e-12|14992.50123|14769.23248|14769.23248|0.0|0.0|0.0
2021-05|69830530|FRK|15217.75199|15217.75199|0.0|15217.75199|14992.50123|14992.50123|0.0|0.0|0.0
2021-06|69830530|FRK|15133.5221|15133.5221|0.0|15217.75199|15217.75199|15217.75199|0.0|0.0|0.0
2021-07|69830530|FRK|15177.25149|15177.25149|0.0|15217.75199|15217.75199|15217.75199|0.0|0.0|0.0
2021-08|69830530|FRK|15321.82911|15321.82911|0.0|15321.82911|15217.75199|15217.75199|0.0|0.0|0.0
2021-09|69830530|FRK|15060.85743|15060.85743|0.0|15321.82911|15321.82911|15321.82911|0.0|0.0|0.0
2021-10|69830530|FRK|15338.57072|15338.57072|0.0|15338.57072|15321.82911|15321.82911|0.0|0.0|0.0
2021-01|70027236|LPL|663742.84792|663696.49792|46.34999999997672|663742.84792|||0.0|0.0|0.0
2021-02|70027236|LPL|676653.35581|676602.51581|50.83999999996741|676653.35581|663742.84792|663742.84792|0.0|0.0|0.0
2021-03|70027236|LPL|704366.94403|704312.59403|54.34999999997672|704366.94403|676653.35581|676653.35581|0.0|0.0|0.0
2021-04|70027236|LPL|689792.83767|689751.58767|41.25|704366.94403|704366.94403|704366.94403|0.0|0.0|0.0
2021-05|70027236|LPL|698681.65814|698627.30814|54.34999999997672|704366.94403|704366.94403|704366.94403|0.0|0.0|0.0
2021-06|70027236|LPL|705722.60571|705675.85571|46.75|705722.60571|704366.94403|704366.94403|0.0|0.0|0.0
2021-07|70027236|LPL|718970.68417|718924.28417|46.40000000002328|718970.68417|705722.60571|705722.60571|0.0|0.0|0.0
2021-08|70027236|LPL|733521.04802|733467.89802|53.15000000002328|733521.04802|718970.68417|718970.68417|0.0|0.0|0.0
2021-09|70027236|LPL|706041.94067|705994.19067|47.75|733521.04802|733521.04802|733521.04802|0.0|0.0|0.0
2021-10|70027236|LPL|739452.33756|739408.98756|43.34999999997672|739452.33756|733521.04802|733521.04802|0.0|0.0|0.0
2021-01|70044685|LPL|108238.12447|108238.12447|0.0|108238.12447|||0.0|0.0|0.0
2021-02|70044685|LPL|110318.36883|110318.36883|0.0|110318.36883|108238.12447|108238.12447|0.0|0.0|0.0
2021-03|70044685|LPL|111537.92356|111537.92356|0.0|111537.92356|110318.36883|110318.36883|0.0|0.0|0.0
2021-04|70044685|LPL|115482.51151|115482.51151|0.0|115482.51151|111537.92356|111537.92356|0.0|0.0|0.0
2021-05|70044685|LPL|115979.6363|115979.6363|0.0|115979.6363|115482.51151|115482.51151|0.0|0.0|0.0
2021-06|70044685|LPL|116689.96126|116689.96126|0.0|116689.96126|115979.6363|115979.6363|0.0|0.0|0.0
2021-07|70044685|LPL|117599.56868|117599.56868|0.0|117599.56868|116689.96126|116689.96126|0.0|0.0|0.0
2021-08|70044685|LPL|119488.0931|119488.0931|0.0|119488.0931|117599.56868|117599.56868|0.0|0.0|0.0
2021-09|70044685|LPL|115451.32494|115451.32494|0.0|119488.0931|119488.0931|119488.0931|0.0|0.0|0.0
2021-10|70044685|LPL|119500.85268|119500.85268|0.0|119500.85268|119488.0931|119488.0931|0.0|0.0|0.0
2021-01|70237723|FRK|39766.79213|39766.79213|0.0|39766.79213|||0.0|0.0|0.0
2021-02|70237723|FRK|40682.58596|40682.58596|0.0|40682.58596|39766.79213|39766.79213|0.0|0.0|0.0
2021-03|70237723|FRK|39841.44583|39841.44583|0.0|40682.58596|40682.58596|40682.58596|0.0|0.0|0.0
2021-04|70237723|FRK|42209.78233|42209.78233|0.0|42209.78233|40682.58596|40682.58596|0.0|0.0|0.0
2021-05|70237723|FRK|41561.99162|41561.99162|0.0|42209.78233|42209.78233|42209.78233|0.0|0.0|0.0
2021-06|70237723|FRK|44117.11639|44117.11639|0.0|44117.11639|42209.78233|42209.78233|0.0|0.0|0.0
2021-07|70237723|FRK|45294.25371|45294.253710000005|-7.275957614183426e-12|45294.25371|44117.11639|44117.11639|0.0|0.0|0.0
2021-08|70237723|FRK|47193.86632|47193.86632|0.0|47193.86632|45294.25371|45294.25371|0.0|0.0|0.0
2021-09|70237723|FRK|44763.52133|44763.52133|0.0|47193.86632|47193.86632|47193.86632|0.0|0.0|0.0
2021-10|70237723|FRK|47692.72058|47692.72058|0.0|47692.72058|47193.86632|47193.86632|0.0|0.0|0.0
2021-01|70309991|FRK|3735.92209|3735.92209|0.0|3735.92209|||0.0|0.0|0.0
2021-02|70309991|FRK|3824.60612|3824.60612|0.0|3824.60612|3735.92209|3735.92209|0.0|0.0|0.0
2021-03|70309991|FRK|4006.03552|4006.03552|0.0|4006.03552|3824.60612|3824.60612|0.0|0.0|0.0
2021-04|70309991|FRK|4128.17038|4128.1703800000005|-9.094947017729282e-13|4128.17038|4006.03552|4006.03552|0.0|0.0|0.0
2021-05|70309991|FRK|4203.54656|4203.54656|0.0|4203.54656|4128.17038|4128.17038|0.0|0.0|0.0
2021-06|70309991|FRK|4207.21248|4207.21248|0.0|4207.21248|4203.54656|4203.54656|0.0|0.0|0.0
2021-07|70309991|FRK|4286.74322|4286.74322|0.0|4286.74322|4207.21248|4207.21248|0.0|0.0|0.0
2021-08|70309991|FRK|4329.49956|4329.49956|0.0|4329.49956|4286.74322|4286.74322|0.0|0.0|0.0
2021-09|70309991|FRK|4217.84941|4217.84941|0.0|4329.49956|4329.49956|4329.49956|0.0|0.0|0.0
2021-10|70309991|FRK|4398.9437|4398.9437|0.0|4398.9437|4329.49956|4329.49956|0.0|0.0|0.0
2021-01|70330565|AMR|11075.9434|11075.9434|0.0|11075.9434|||0.0|0.0|0.0
2021-02|70330565|AMR|11320.1185|11320.1185|0.0|11320.1185|11075.9434|11075.9434|0.0|0.0|0.0
2021-03|70330565|AMR|11459.7375|11459.7375|0.0|11459.7375|11320.1185|11320.1185|0.0|0.0|0.0
2021-04|70330565|AMR|11952.6453|11952.645299999998|1.8189894035458565e-12|11952.6453|11459.7375|11459.7375|0.0|0.0|0.0
2021-05|70330565|AMR|11986.20428|11986.20428|0.0|11986.20428|11952.6453|11952.6453|0.0|0.0|0.0
2021-06|70330565|AMR|12221.99545|12221.99545|0.0|12221.99545|11986.20428|11986.20428|0.0|0.0|0.0
2021-07|70330565|AMR|12333.12164|12333.12164|0.0|12333.12164|12221.99545|12221.99545|0.0|0.0|0.0
2021-08|70330565|AMR|12665.48242|12665.48242|0.0|12665.48242|12333.12164|12333.12164|0.0|0.0|0.0
2021-09|70330565|AMR|12237.81703|12237.81703|0.0|12665.48242|12665.48242|12665.48242|0.0|0.0|0.0
2021-10|70330565|AMR|12925.56668|12925.56668|0.0|12925.56668|12665.48242|12665.48242|0.0|0.0|0.0
2021-02|70479750|LPL|47687.68|47687.68|0.0|47687.68|||0.0|0.0|0.0
2021-03|70479750|LPL|49129.63|49032.0|97.62999999999738|49129.63|47687.68|47687.68|0.0|0.0|0.0
2021-04|70479750|LPL|50792.49|50792.49|0.0|50792.49|49129.63|49129.63|0.0|0.0|0.0
2021-05|70479750|LPL|51578.17|51578.17|0.0|51578.17|50792.49|50792.49|0.0|0.0|0.0
2021-06|70479750|LPL|52130.03|52130.03|0.0|52130.03|51578.17|51578.17|0.0|0.0|0.0
2021-07|70479750|LPL|51956.90189|51956.90189|0.0|52130.03|52130.03|52130.03|0.0|0.0|0.0
2021-08|70479750|LPL|53252.9974|53252.9974|0.0|53252.9974|52130.03|52130.03|0.0|0.0|0.0
2021-09|70479750|LPL|50887.19137|50804.46137|82.7300000000032|53252.9974|53252.9974|53252.9974|0.0|0.0|0.0
2021-10|70479750|LPL|53602.49882|53602.49882|0.0|53602.49882|53252.9974|53252.9974|0.0|0.0|0.0
2021-01|70512791|LPL|77199.99522|77199.99522|0.0|77199.99522|||0.0|0.0|0.0
2021-02|70512791|LPL|79741.13326|77740.92326|2000.2100000000064|79741.13326|77199.99522|77199.99522|0.0|0.0|0.0
2021-03|70512791|LPL|81990.23032|81970.26032|19.970000000001164|81990.23032|79741.13326|79741.13326|0.0|0.0|0.0
2021-04|70512791|LPL|85060.16202|85060.16202|0.0|85060.16202|81990.23032|81990.23032|0.0|0.0|0.0
2021-05|70512791|LPL|86494.48912|86494.48912|0.0|86494.48912|85060.16202|85060.16202|0.0|0.0|0.0
2021-06|70512791|LPL|86916.19345|86916.19345|0.0|86916.19345|86494.48912|86494.48912|0.0|0.0|0.0
2021-07|70512791|LPL|87574.07224|87574.07224|0.0|87574.07224|86916.19345|86916.19345|0.0|0.0|0.0
2021-08|70512791|LPL|88617.72521|88617.72521|0.0|88617.72521|87574.07224|87574.07224|0.0|0.0|0.0
2021-09|70512791|LPL|85299.75617|85270.51617|29.239999999990687|88617.72521|88617.72521|88617.72521|0.0|0.0|0.0
2021-10|70512791|LPL|88567.14979|88567.14979|0.0|88617.72521|88617.72521|88617.72521|0.0|0.0|0.0
2021-01|70523921|LPL|392303.15085|392303.15085|0.0|392303.15085|||0.0|0.0|0.0
2021-02|70523921|LPL|402104.47582|402104.47582|0.0|402104.47582|392303.15085|392303.15085|0.0|0.0|0.0
2021-03|70523921|LPL|411380.01793|411066.74793|313.2699999999604|411380.01793|402104.47582|402104.47582|0.0|0.0|0.0
2021-04|70523921|LPL|425258.53864|425258.53864|0.0|425258.53864|411380.01793|411380.01793|0.0|0.0|0.0
2021-05|70523921|LPL|452704.70389|452704.70389|0.0|452704.70389|425258.53864|425258.53864|0.0|0.0|0.0
2021-06|70523921|LPL|457799.76299|457202.10299|597.6600000000326|457799.76299|452704.70389|452704.70389|0.0|0.0|0.0
2021-07|70523921|LPL|459678.94046|459678.94046|0.0|459678.94046|457799.76299|457799.76299|0.0|0.0|0.0
2021-08|70523921|LPL|467258.97415|467258.97415|0.0|467258.97415|459678.94046|459678.94046|0.0|0.0|0.0
2021-09|70523921|LPL|454669.04034|454040.50034|628.539999999979|467258.97415|467258.97415|467258.97415|0.0|0.0|0.0
2021-10|70523921|LPL|469325.41408|469325.41408|0.0|469325.41408|467258.97415|467258.97415|0.0|0.0|0.0
2021-01|70546624|LPL|126186.58582|126186.58582|0.0|126186.58582|||0.0|0.0|0.0
2021-02|70546624|LPL|128292.6544|128292.6544|0.0|128292.6544|126186.58582|126186.58582|0.0|0.0|0.0
2021-03|70546624|LPL|130178.20595|130178.20595|0.0|130178.20595|128292.6544|128292.6544|0.0|0.0|0.0
2021-04|70546624|LPL|134405.2919|134405.2919|0.0|134405.2919|130178.20595|130178.20595|0.0|0.0|0.0
2021-05|70546624|LPL|135719.49253|135719.49253|0.0|135719.49253|134405.2919|134405.2919|0.0|0.0|0.0
2021-06|70546624|LPL|137015.43105|137015.43105|0.0|137015.43105|135719.49253|135719.49253|0.0|0.0|0.0
2021-07|70546624|LPL|137502.73452|137502.73452|0.0|137502.73452|137015.43105|137015.43105|0.0|0.0|0.0
2021-08|70546624|LPL|140220.36835|140220.36835|0.0|140220.36835|137502.73452|137502.73452|0.0|0.0|0.0
2021-09|70546624|LPL|136334.13273|136334.13273|0.0|140220.36835|140220.36835|140220.36835|0.0|0.0|0.0
2021-10|70546624|LPL|141490.04909|141490.04909|0.0|141490.04909|140220.36835|140220.36835|0.0|0.0|0.0
2021-01|70613915|LPL|637040.108415|636846.3984150001|193.70999999996275|637040.108415|||0.0|0.0|0.0
2021-02|70613915|LPL|685086.271666|684994.561666|91.70999999996276|685086.271666|637040.108415|637040.108415|0.0|0.0|0.0
2021-03|70613915|LPL|678887.528977|678679.888977|207.640000000014|685086.271666|685086.271666|685086.271666|0.0|0.0|0.0
2021-04|70613915|LPL|709505.854372|709414.144372|91.70999999996276|709505.854372|685086.271666|685086.271666|0.0|0.0|0.0
